timestamp,event_type,details
Thu Apr 30 15:47:45 2026,run_start,"map:ClassRoom,run:135"
Thu Apr 30 15:47:54 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:47:55 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:47:55 2026,Disconnect Error,Error Disarming drone: Object closed
