timestamp,event_type,details
Fri Apr 17 12:38:29 2026,run_start,"map:BasicArena,run:78"
Fri Apr 17 12:38:35 2026,Obstacle_Detected,Forward obstacle at 0.00 m
Fri Apr 17 12:38:35 2026,avoidance_start,"zones: {'forward': 0.0, 'backward': 1.3066288232803345, 'right': 0.39788496494293213, 'left': 0.3978853225708008, 'above': 0.0, 'below': 0.0}"
Fri Apr 17 12:38:35 2026,avoidance_failure,"No clear path detected, initiating emergency landing."
