timestamp,event_type,details
Thu Apr 30 15:37:14 2026,run_start,"map:ClassRoom,run:133"
Thu Apr 30 15:37:39 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:37:40 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:37:40 2026,Disconnect Error,Error Disarming drone: Object closed
