timestamp,event_type,details
Thu Apr 30 15:49:31 2026,run_start,"map:ClassRoom,run:141"
Thu Apr 30 15:49:41 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:49:42 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:49:42 2026,Disconnect Error,Error Disarming drone: Object closed
