timestamp,event_type,details
Thu Apr 30 15:35:59 2026,run_start,"map:ClassRoom,run:127"
Thu Apr 30 15:36:20 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:36:21 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:36:21 2026,Disconnect Error,Error Disarming drone: Object closed
