timestamp,event_type,details
Thu Apr 30 15:52:22 2026,run_start,"map:ClassRoom,run:147"
Thu Apr 30 15:52:33 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:52:35 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:52:35 2026,Disconnect Error,Error Disarming drone: Object closed
