timestamp,event_type,details
Thu Apr 30 15:35:38 2026,run_start,"map:ClassRoom,run:125"
Thu Apr 30 15:35:49 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:35:50 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:35:50 2026,Disconnect Error,Error Disarming drone: Object closed
