timestamp,event_type,details
Thu Apr 30 15:52:44 2026,run_start,"map:ClassRoom,run:149"
Thu Apr 30 15:52:52 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:52:55 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:52:55 2026,Disconnect Error,Error Disarming drone: Object closed
