timestamp,event_type,details
Wed Apr 22 17:17:52 2026,Collision,"Collision Info: {'time_stamp': 63051000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.817138671875, 'y': -0.005053570028394461, 'z': -3.5190038681030273}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3470061719417572, 'z': -3.5532519817352295}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:52 2026,Collision,"Collision Info: {'time_stamp': 63681000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.817138671875, 'y': -0.005045651458203793, 'z': -3.5190205574035645}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34703171253204346, 'z': -3.5532617568969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:53 2026,Collision,"Collision Info: {'time_stamp': 64308000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81715393066406, 'y': -0.0050283074378967285, 'z': -3.5190563201904297}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34706664085388184, 'z': -3.553300619125366}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:54 2026,Collision,"Collision Info: {'time_stamp': 64947000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81716918945312, 'y': -0.005016444716602564, 'z': -3.5190794467926025}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34709638357162476, 'z': -3.5533299446105957}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:54 2026,Collision,"Collision Info: {'time_stamp': 65580000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8171844482422, 'y': -0.005001406650990248, 'z': -3.5191097259521484}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3471294939517975, 'z': -3.553359270095825}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:55 2026,Collision,"Collision Info: {'time_stamp': 66216000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81719970703125, 'y': -0.004992268979549408, 'z': -3.519127130508423}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34715694189071655, 'z': -3.5533788204193115}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:56 2026,Collision,"Collision Info: {'time_stamp': 66852000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8172149658203, 'y': -0.004980356898158789, 'z': -3.5191497802734375}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34718719124794006, 'z': -3.55340313911438}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:56 2026,Collision,"Collision Info: {'time_stamp': 67491000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81723022460938, 'y': -0.00497667770832777, 'z': -3.5191564559936523}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34719938039779663, 'z': -3.553398370742798}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:57 2026,Collision,"Collision Info: {'time_stamp': 68118000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81723022460938, 'y': -0.004966993350535631, 'z': -3.519174337387085}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347237765789032, 'z': -3.5534324645996094}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:58 2026,Collision,"Collision Info: {'time_stamp': 68760000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81724548339844, 'y': -0.004947913344949484, 'z': -3.5192089080810547}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3472760319709778, 'z': -3.553466796875}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:58 2026,Collision,"Collision Info: {'time_stamp': 69396000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8172607421875, 'y': -0.004932827316224575, 'z': -3.519235372543335}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34730997681617737, 'z': -3.5535008907318115}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:17:59 2026,Collision,"Collision Info: {'time_stamp': 70026000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81727600097656, 'y': -0.0049226488918066025, 'z': -3.5192525386810303}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34733912348747253, 'z': -3.5535154342651367}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:00 2026,Collision,"Collision Info: {'time_stamp': 70659000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81729125976562, 'y': -0.004909250419586897, 'z': -3.519275426864624}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347371906042099, 'z': -3.553544759750366}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:00 2026,Collision,"Collision Info: {'time_stamp': 71295000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8173065185547, 'y': -0.0048996987752616405, 'z': -3.519291639328003}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34740087389945984, 'z': -3.5535497665405273}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:01 2026,Collision,"Collision Info: {'time_stamp': 71925000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81732177734375, 'y': -0.0048884376883506775, 'z': -3.5193095207214355}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347431480884552, 'z': -3.5535693168640137}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:02 2026,Collision,"Collision Info: {'time_stamp': 72558000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8173370361328, 'y': -0.004879843443632126, 'z': -3.5193240642547607}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3474597930908203, 'z': -3.553593635559082}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:02 2026,Collision,"Collision Info: {'time_stamp': 73197000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8173370361328, 'y': -0.004869803786277771, 'z': -3.5193397998809814}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34748923778533936, 'z': -3.553598642349243}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:03 2026,Collision,"Collision Info: {'time_stamp': 73830000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81736755371094, 'y': -0.0048488425090909, 'z': -3.5193734169006348}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3475298583507538, 'z': -3.55364727973938}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:04 2026,Collision,"Collision Info: {'time_stamp': 74463000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81736755371094, 'y': -0.004839359316974878, 'z': -3.519387722015381}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34755939245224, 'z': -3.553657054901123}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:04 2026,Collision,"Collision Info: {'time_stamp': 75108000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8173828125, 'y': -0.0048194946721196175, 'z': -3.519418239593506}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347599059343338, 'z': -3.5536863803863525}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:05 2026,Collision,"Collision Info: {'time_stamp': 75744000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81739807128906, 'y': -0.004803434945642948, 'z': -3.519442081451416}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34763506054878235, 'z': -3.553715705871582}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:06 2026,Collision,"Collision Info: {'time_stamp': 76383000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81741333007812, 'y': -0.0047915345057845116, 'z': -3.519458770751953}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3476673364639282, 'z': -3.5537402629852295}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:06 2026,Collision,"Collision Info: {'time_stamp': 77022000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8174285888672, 'y': -0.004775627516210079, 'z': -3.5194804668426514}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3477039337158203, 'z': -3.553764581680298}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:07 2026,Collision,"Collision Info: {'time_stamp': 77658000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004762605763971806, 'z': -3.519498109817505}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3477380573749542, 'z': -3.553779125213623}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:08 2026,Collision,"Collision Info: {'time_stamp': 78291000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8174591064453, 'y': -0.004747235216200352, 'z': -3.5195186138153076}, 'impact_point': {'x': 149.3199920654297, 'y': 0.01745760813355446, 'z': -3.554018497467041}, 'normal': {'x': -1, 'y': 3.9810316820876324e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:08 2026,Collision,"Collision Info: {'time_stamp': 78609000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004758355673402548, 'z': -3.5195024013519287}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:08 2026,Collision,"Collision Info: {'time_stamp': 78933000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.0047564138658344746, 'z': -3.519503116607666}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:09 2026,Collision,"Collision Info: {'time_stamp': 79248000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475588021799922, 'z': -3.5195024013519287}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:09 2026,Collision,"Collision Info: {'time_stamp': 79569000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004755446687340736, 'z': -3.5195019245147705}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:09 2026,Collision,"Collision Info: {'time_stamp': 79887000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004755095578730106, 'z': -3.519501209259033}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:10 2026,Collision,"Collision Info: {'time_stamp': 80208000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754809197038412, 'z': -3.519500732421875}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:10 2026,Collision,"Collision Info: {'time_stamp': 80529000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754575900733471, 'z': -3.5195000171661377}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:10 2026,Collision,"Collision Info: {'time_stamp': 80847000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754388704895973, 'z': -3.5194995403289795}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:11 2026,Collision,"Collision Info: {'time_stamp': 81168000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754242952913046, 'z': -3.519498825073242}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:11 2026,Collision,"Collision Info: {'time_stamp': 81489000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754136316478252, 'z': -3.519498586654663}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:11 2026,Collision,"Collision Info: {'time_stamp': 81807000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754096269607544, 'z': -3.519498109817505}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:12 2026,Collision,"Collision Info: {'time_stamp': 82128000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754066467285156, 'z': -3.519497871398926}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:12 2026,Collision,"Collision Info: {'time_stamp': 82443000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475404504686594, 'z': -3.5194976329803467}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:12 2026,Collision,"Collision Info: {'time_stamp': 82758000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.0047540320083498955, 'z': -3.5194973945617676}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:13 2026,Collision,"Collision Info: {'time_stamp': 83082000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475402781739831, 'z': -3.5194969177246094}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:13 2026,Collision,"Collision Info: {'time_stamp': 83400000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.0047540320083498955, 'z': -3.5194966793060303}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:13 2026,Collision,"Collision Info: {'time_stamp': 83718000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475404504686594, 'z': -3.519496440887451}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:14 2026,Collision,"Collision Info: {'time_stamp': 84042000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754065535962582, 'z': -3.519495964050293}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:14 2026,Collision,"Collision Info: {'time_stamp': 84357000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754095338284969, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:14 2026,Collision,"Collision Info: {'time_stamp': 84675000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133056849241, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:15 2026,Collision,"Collision Info: {'time_stamp': 84990000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:15 2026,Collision,"Collision Info: {'time_stamp': 85311000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:15 2026,Collision,"Collision Info: {'time_stamp': 85632000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:16 2026,Collision,"Collision Info: {'time_stamp': 85947000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:16 2026,Collision,"Collision Info: {'time_stamp': 86262000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:16 2026,Collision,"Collision Info: {'time_stamp': 86583000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:17 2026,Collision,"Collision Info: {'time_stamp': 86901000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:17 2026,Collision,"Collision Info: {'time_stamp': 87213000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:17 2026,Collision,"Collision Info: {'time_stamp': 87531000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:18 2026,Collision,"Collision Info: {'time_stamp': 87849000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:18 2026,Collision,"Collision Info: {'time_stamp': 88167000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:18 2026,Collision,"Collision Info: {'time_stamp': 88488000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:19 2026,Collision,"Collision Info: {'time_stamp': 88797000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:19 2026,Collision,"Collision Info: {'time_stamp': 89121000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:19 2026,Collision,"Collision Info: {'time_stamp': 89445000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004754133988171816, 'z': -3.519495725631714}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:20 2026,Collision,"Collision Info: {'time_stamp': 89760000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475404504686594, 'z': -3.519496440887451}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:20 2026,Collision,"Collision Info: {'time_stamp': 90075000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475322687998414, 'z': -3.5194969177246094}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:20 2026,Collision,"Collision Info: {'time_stamp': 90396000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004753242712467909, 'z': -3.5194976329803467}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:21 2026,Collision,"Collision Info: {'time_stamp': 90717000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475328927859664, 'z': -3.519498109817505}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
