timestamp,event_type,details
Thu Apr 30 16:00:15 2026,run_start,"map:ClassRoom,run:152"
Thu Apr 30 16:00:50 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 16:00:51 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 16:00:51 2026,Disconnect Error,Error Disarming drone: Object closed
