timestamp,event_type,details
Thu Apr 30 15:36:58 2026,run_start,"map:ClassRoom,run:131"
Thu Apr 30 15:37:04 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:37:05 2026,Disconnect Error,Failed to land drone: 'Drone' object has no attribute 'land' 
Thu Apr 30 15:37:05 2026,Disconnect Error,Error Disarming drone: Object closed
