timestamp,command,duration_s,status,notes
Thu Apr  9 15:48:44 2026,Takeoff,0,ok,
Thu Apr  9 15:48:49 2026,Forward,2,ok,
Thu Apr  9 15:48:54 2026,Yaw_Right,2,ok,
Thu Apr  9 15:48:59 2026,Forward,2,ok,
Thu Apr  9 15:49:03 2026,Yaw_Right,2,ok,
Thu Apr  9 15:49:08 2026,Forward,2,ok,
Thu Apr  9 15:49:13 2026,Yaw_Right,2,ok,
Thu Apr  9 15:49:18 2026,Forward,2,ok,
Thu Apr  9 15:49:22 2026,Yaw_Right,2,ok,
Thu Apr  9 15:49:51 2026,Land,0,ok,
