timestamp,command,duration_s,status,notes
Mon May 11 23:35:20 2026,Takeoff,0,ok,
Mon May 11 23:35:24 2026,State_Polling,2,ok,
Mon May 11 23:35:27 2026,Forward,3,ok,
Mon May 11 23:35:29 2026,State_Polling,1,ok,
Mon May 11 23:35:35 2026,Right,2,ok,
Mon May 11 23:35:37 2026,State_Polling,1,ok,
