timestamp,command,duration_s,status,notes
Thu Apr  9 11:15:26 2026,Takeoff,0,ok,
Thu Apr  9 11:15:31 2026,Forward,2,ok,
Thu Apr  9 11:15:36 2026,Yaw_Right,2,ok,
Thu Apr  9 11:15:40 2026,Forward,2,ok,
Thu Apr  9 11:15:45 2026,Yaw_Right,2,ok,
Thu Apr  9 11:15:50 2026,Forward,2,ok,
Thu Apr  9 11:15:54 2026,Yaw_Right,2,ok,
Thu Apr  9 11:15:59 2026,Forward,2,ok,
Thu Apr  9 11:16:04 2026,Yaw_Right,2,ok,
Thu Apr  9 11:16:33 2026,Land,0,ok,
