timestamp,command,duration_s,status,notes
Thu Apr 16 16:16:26 2026,Takeoff,0,ok,
Thu Apr 16 16:17:27 2026,Forward,50,ok,
Fri Apr 17 12:15:55 2026,Takeoff,0,ok,
Fri Apr 17 12:18:00 2026,Forward,100,ok,
