timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Wed Apr 22 17:05:54 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.550722599029541,1,0,0,0,0,,
Wed Apr 22 17:06:31 2026,147.25885009765625,-1.2252719898242503e-05,-2.5795233249664307,0.9999945163726807,2.6193219815340285e-10,-0.0033166694920510054,-6.246430928058544e-09,0,,
