timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 12:50:06 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.6233067512512207,1,0,0,0,False,,
Fri Apr 17 12:52:15 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.5625678300857544,1,0,0,0,False,,
