timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 13:36:44 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.6233067512512207,1,0,0,0,False,,
Fri Apr 17 13:36:55 2026,0.1260862797498703,1.5023143319636834e-12,-1.8187811374664307,0.9767271280288696,-5.09005901663806e-12,-0.2144859880208969,7.693780335049638e-11,False,,
