timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Wed Apr 22 17:18:56 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.7701572179794312,1,0,0,0,0,,
Wed Apr 22 17:19:35 2026,145.79055786132812,-1.9029146642424166e-05,-2.7999868392944336,0.9999945163726807,1.4918140056607854e-09,-0.003316435031592846,-4.102968631514159e-08,0,,
Thu Apr 23 15:23:18 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.6915102005004883,1,0,0,0,0,,
