timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 13:03:02 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.6336817741394043,1,0,0,0,False,,
Fri Apr 17 13:03:41 2026,147.0957489013672,-1.3010524526180234e-05,-2.6628894805908203,0.9999945163726807,-3.3073455085741443e-08,-0.003316438291221857,1.5141338849389285e-08,False,,
