timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Wed Apr 22 16:15:54 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.5610870122909546,1,0,0,0,False,,
Wed Apr 22 16:16:26 2026,1.8904986063716933e-05,115.72600555419922,-2.6134707927703857,0.9999920725822449,0.003986166324466467,3.534642445401914e-08,1.5914849882392446e-08,False,,
