timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Mon Apr 27 11:24:29 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.6262708902359009,1,0,0,0,0,,
Mon Apr 27 11:25:13 2026,146.04270935058594,-1.2728442925435957e-05,-2.663501501083374,0.9999945163726807,-8.210710333855786e-09,-0.003316436894237995,1.6956649417920744e-08,0,,
