timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 14:08:11 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.5714530944824219,1,0,0,0,False,,
Fri Apr 17 14:08:49 2026,145.9981689453125,-1.9187587895430624e-05,-2.6010191440582275,0.9999945163726807,4.037820300339945e-09,-0.003316422924399376,-1.059094412170225e-08,False,,
