timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Wed Apr 22 17:04:07 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.747892141342163,1,0,0,0,0,,
Wed Apr 22 17:04:47 2026,145.8498992919922,-1.425022492185235e-05,-2.7763020992279053,0.9999945163726807,-2.5573504203180164e-08,-0.003316437127068639,-4.573283529651917e-09,0,,
