timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 13:07:04 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.590708613395691,1,0,0,0,False,,
Fri Apr 17 13:07:43 2026,148.16360473632812,-1.2224294550833292e-05,-2.620734453201294,0.9999945163726807,3.5747063087399056e-09,-0.0033164313063025475,2.9210921681510627e-08,False,,
