timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Thu Apr 16 16:10:10 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.5833020210266113,1,0,0,0,False,,
Thu Apr 16 16:11:05 2026,148.8142852783203,-1.236892603628803e-05,-2.6101062297821045,0.9999937415122986,-3.4173297080997145e-08,-0.0035427147522568703,5.646427894134831e-07,False,,
