timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 13:11:40 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.550722599029541,1,0,0,0,False,,
Fri Apr 17 13:11:51 2026,0.12608729302883148,2.7108860933822143e-08,-1.7461788654327393,0.9767271280288696,7.226974929608332e-08,-0.21448607742786407,6.003756602979138e-09,False,,
