timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Fri Apr 17 13:56:58 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.5714530944824219,1,0,0,0,False,,
Fri Apr 17 13:57:37 2026,146.59146118164062,-1.2311328646319453e-05,-2.6008615493774414,0.9999945163726807,1.3656578090603944e-09,-0.003316437592729926,-1.0504200176342238e-08,False,,
