timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Wed Apr 22 16:31:50 2026,-1.856680434397795e-11,-1.4834864893295872e-16,-1.810814619064331,1,0,0,0,0,,
Wed Apr 22 16:32:28 2026,146.7545623779297,-1.3992361346026883e-05,-2.8310375213623047,0.9999945163726807,-2.4248727470421727e-08,-0.0033164373598992825,-7.342698449264162e-09,0,,
