timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Thu Apr 30 15:56:00 2026,-2.8999998569488525,0.699999988079071,-0.1685701161623001,1,2.2730503701495763e-08,-1.4076198873169687e-08,-5.6285483218676546e-11,0,,
Thu Apr 30 15:56:31 2026,-2.8999998569488525,0.699999988079071,-0.1486610323190689,1,-1.124148063524899e-08,-2.2065117732950057e-08,8.179255495122106e-09,0,,
